arm,target_index,segment_id,optimizer_step,learning_rate,loss,loss_moving_mean_16,gradient_norm,gradient_clipped,update_weight_ratio,state_gradient_nonzero_fraction,image_min,image_max,image_saturation_fraction
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,80,0.05,0.0004889965057373047,0.0016546137630939484,0.00022480819557804546,False,,1.0,0.29095661640167236,0.707754373550415,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,81,0.05,0.0011520832777023315,0.0016232160851359367,0.0005710885734590608,False,,1.0,0.2909404933452606,0.7077628374099731,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,82,0.05,0.002612866461277008,0.0015648342669010162,0.0011942633261562104,False,,1.0,0.2909261882305145,0.7077726125717163,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,83,0.05,0.0013011544942855835,0.0015335679054260254,0.000820859386929778,False,,1.0,0.29091158509254456,0.7077793478965759,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,84,0.05,0.0004888772964477539,0.0015279159415513277,0.00022046422314880542,False,,1.0,0.29089808464050293,0.7077853679656982,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,85,0.05,0.0011049360036849976,0.0015057420823723078,0.0005273283213920595,False,,1.0,0.2908855974674225,0.7077907919883728,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,86,0.05,0.0028809458017349243,0.0014904395211488008,0.0016145076433835377,False,,1.0,0.2908753752708435,0.7078002095222473,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,87,0.05,0.0012529343366622925,0.0014700910542160273,0.0007997468326043753,False,,1.0,0.29086464643478394,0.7078064680099487,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,88,0.05,0.00044550467282533646,0.0014648781507275999,0.00020318350640163654,False,,1.0,0.2908547520637512,0.7078123092651367,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,89,0.05,0.001234009861946106,0.001461544947233051,0.0006476186357003138,False,,1.0,0.29084551334381104,0.7078173160552979,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,90,0.05,0.0027627870440483093,0.0014465231797657907,0.0013316549841502281,False,,1.0,0.2908379137516022,0.7078244686126709,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,91,0.05,0.0011681616306304932,0.0014192838571034372,0.000670928676553402,False,,1.0,0.29082950949668884,0.707828938961029,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,92,0.05,0.0004887580871582031,0.0014177871053107083,0.00021173016575363394,False,,1.0,0.2908216714859009,0.7078331112861633,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,93,0.05,0.0010441988706588745,0.0014110145275481045,0.0005079342844243626,False,,1.0,0.2908141016960144,0.7078363299369812,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,94,0.05,0.002650320529937744,0.001404000271577388,0.0012550115357278493,False,,1.0,0.2908080518245697,0.7078418135643005,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,95,0.05,0.0010781437158584595,0.0013846674119122326,0.0007038708388668822,False,,1.0,0.29080092906951904,0.7078446745872498,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,96,0.05,0.0004287036135792732,0.0013808991061523557,0.00017576905531677746,False,,1.0,0.2907942831516266,0.707847535610199,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,97,0.05,0.0010892152786254883,0.001376969856210053,0.0005530663787135223,False,,1.0,0.29078805446624756,0.7078497409820557,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,98,0.05,0.0022834688425064087,0.0013563825050368905,0.0010275529131505002,False,,1.0,0.29078277945518494,0.7078523635864258,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,99,0.05,0.001005023717880249,0.001337874331511557,0.0006009614260466034,False,,1.0,0.29077664017677307,0.7078531384468079,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,100,0.05,0.00039795972406864166,0.0013321919832378626,0.0001575135689950669,False,,1.0,0.29077088832855225,0.7078539133071899,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,101,0.05,0.0009747743606567383,0.0013240568805485964,0.0004316995211461632,False,,1.0,0.29076525568962097,0.7078545093536377,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,102,0.05,0.002283945679664612,0.0012867443729192019,0.0010418627743866923,False,,1.0,0.29075998067855835,0.7078547477722168,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,103,0.05,0.0008567497134208679,0.0012619828339666128,0.00047781134023440166,False,,1.0,0.2907540202140808,0.7078540325164795,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,104,0.05,0.0003782995045185089,0.001257782510947436,0.00016599277636637536,False,,1.0,0.2907484173774719,0.7078534364700317,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,105,0.05,0.001002281904220581,0.0012432995135895908,0.0004770845775268721,False,,1.0,0.2907431125640869,0.7078527808189392,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,106,0.05,0.0020640045404434204,0.0011996256071142852,0.0009564658341270376,False,,1.0,0.2907390296459198,0.7078540921211243,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,107,0.05,0.0009893029928207397,0.0011884469422511756,0.0005900496831868329,False,,1.0,0.2907339930534363,0.7078536748886108,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,108,0.05,0.00041023455560207367,0.0011835392215289176,0.00017019034845448607,False,,1.0,0.2907291650772095,0.7078534364700317,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,109,0.05,0.0008837878704071045,0.001173513534013182,0.0004087592121335053,False,,1.0,0.2907244563102722,0.7078529596328735,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,110,0.05,0.001979418098926544,0.001131582132074982,0.0008606224891391086,False,,1.0,0.2907203435897827,0.7078535556793213,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,111,0.05,0.0008855760097503662,0.001119546650443226,0.0005043942300861094,False,,1.0,0.29071542620658875,0.7078529596328735,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,112,0.05,0.0003512483090162277,0.0011147056939080358,0.00013466815794217473,False,,1.0,0.29071077704429626,0.7078524231910706,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,113,0.05,0.0009348839521408081,0.0011050599860027432,0.0003996936792695994,False,,1.0,0.29070615768432617,0.7078521251678467,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,114,0.05,0.0017955899238586426,0.0010745675535872579,0.0009303983070067824,False,,1.0,0.2907024025917053,0.7078544497489929,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,115,0.05,0.0008498430252075195,0.0010648687602952123,0.0004995833346580946,False,,1.0,0.2906978726387024,0.7078553438186646,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,116,0.05,0.00037806108593940735,0.0010636250954121351,0.00015724986811598512,False,,1.0,0.2906935513019562,0.7078562378883362,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,117,0.05,0.0008249431848526001,0.0010542606469243765,0.00036004258747142955,False,,1.0,0.29068922996520996,0.707857072353363,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,118,0.05,0.00189875066280365,0.0010301859583705664,0.0009425730106413314,False,,1.0,0.29068616032600403,0.7078604698181152,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,119,0.05,0.0007815808057785034,0.0010254879016429186,0.00041724000536496063,False,,1.0,0.2906824052333832,0.7078626155853271,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,120,0.05,0.000345766544342041,0.0010234545916318893,0.00014878235043227508,False,,1.0,0.29067885875701904,0.7078647017478943,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,121,0.05,0.0008768737316131592,0.0010156165808439255,0.0004178654841621593,False,,1.0,0.2906755208969116,0.7078664302825928,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,122,0.05,0.0018985122442245483,0.001005273312330246,0.0009715393755902128,False,,1.0,0.2906733751296997,0.7078710198402405,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,123,0.05,0.0006673485040664673,0.000985151156783104,0.0003907678378365794,False,,1.0,0.2906705439090729,0.7078742980957031,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,124,0.05,0.00036578625440597534,0.0009823731379583478,0.00015296113475818298,False,,1.0,0.2906678318977356,0.7078772783279419,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,125,0.05,0.0008249431848526001,0.0009786953451111913,0.00036607783684118757,False,,1.0,0.2906651198863983,0.7078799605369568,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,126,0.05,0.001932784914970398,0.0009757807711139321,0.0008374923288846135,False,,1.0,0.2906630337238312,0.7078829407691956,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,127,0.05,0.000815659761428833,0.0009714110055938363,0.0004691603932707008,False,,1.0,0.29066023230552673,0.7078840732574463,0.0
direct-pixel-oracle,2,r5-f1-1aee01c0f3e7684c05c9122c,128,0.05,0.0003051292151212692,0.0009685285622254014,0.00012302584678521228,False,,1.0,0.29065757989883423,0.7078853249549866,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,1,0.05,32.625,32.625,13.184610943079033,False,,1.0,0.48554322123527527,0.5105376243591309,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,2,0.05,32.5,32.5625,5.325139721027163,False,,1.0,0.4730483889579773,0.5230398178100586,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,3,0.05,27.5,30.875,12.999915143427621,False,,1.0,0.4605594575405121,0.5355411767959595,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,4,0.05,15.542570114135742,27.041892528533936,10.982572535454631,False,,1.0,0.4480862319469452,0.5480339527130127,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,5,0.05,14.128103256225586,24.459134674072267,8.754537647868577,False,,1.0,0.43567076325416565,0.5604941844940186,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,6,0.05,7.423522472381592,21.619865973790485,4.974060513323148,False,,1.0,0.42330047488212585,0.5729230642318726,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,7,0.05,10.627599716186523,20.049542222704208,5.171089555799186,False,,1.0,0.411658376455307,0.5847818851470947,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,8,0.05,2.605224370956421,17.869002491235733,6.084734544285713,False,,1.0,0.4000360071659088,0.5962304472923279,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,9,0.05,0.12817782163619995,15.897799750169119,0.6170210669479902,False,,1.0,0.3892821669578552,0.607410728931427,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,10,0.05,0.003246992826461792,14.308344474434852,0.010801539810458548,False,,1.0,0.3797762989997864,0.6173023581504822,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,11,0.05,4.097598075866699,13.380094801837748,6.78848208210971,False,,1.0,0.3696441948413849,0.625034749507904,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,12,0.05,0.22853541374206543,12.28413151949644,0.6262105719448766,False,,1.0,0.36063116788864136,0.6333172917366028,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,13,0.05,2.492952823638916,11.5309639275074,4.530998128479707,False,,1.0,0.3528904318809509,0.6414826512336731,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,14,0.05,0.03449214994907379,10.70978737196752,0.05284013651534498,False,,1.0,0.34408140182495117,0.6487277746200562,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,15,0.05,0.4903891086578369,10.028494154413542,1.760675576303975,False,,1.0,0.3367619514465332,0.6547743082046509,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,16,0.05,0.035312503576278687,9.403920301236212,0.06470314912044517,False,,1.0,0.3302105963230133,0.6617224812507629,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,17,0.05,0.06640800833702087,7.369008301757276,0.10465073688695024,False,,1.0,0.3244114816188812,0.6679309010505676,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,18,0.05,0.024875514209270477,5.3393130213953555,0.16100787799586874,False,,1.0,0.31917449831962585,0.6738497018814087,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,19,0.05,0.07548743486404419,3.6252809860743582,0.1570572535867076,False,,1.0,0.3138172924518585,0.6792224645614624,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,20,0.05,0.020382344722747803,2.655144250486046,0.03646618252770476,False,,1.0,0.3082800507545471,0.6840463876724243,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,21,0.05,0.051299333572387695,1.7753440053202212,0.16303985294217227,False,,1.0,0.3031999170780182,0.6883575916290283,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,22,0.05,0.005763579159975052,1.3117340744938701,0.010349045781091915,False,,1.0,0.2986048460006714,0.6922527551651001,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,23,0.05,0.0564875602722168,0.651039564749226,0.06575787256923499,False,,1.0,0.29438522458076477,0.6957650780677795,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,24,0.05,0.01639878749847412,0.4892379657831043,0.02094696038725342,False,,1.0,0.2905527651309967,0.6989340782165527,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,25,0.05,0.019722551107406616,0.4824595113750547,0.02673378794022499,False,,1.0,0.28705543279647827,0.7017963528633118,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,26,0.05,0.0033251717686653137,0.48246439755894244,0.004965157846995425,False,,1.0,0.2838844656944275,0.7043899297714233,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,27,0.05,0.04344448447227478,0.2290797980967909,0.04422353160530717,False,,1.0,0.2809613049030304,0.706745982170105,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,28,0.05,0.01180177927017212,0.21553394594229758,0.015214395603805695,False,,1.0,0.2783006727695465,0.7088808417320251,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,29,0.05,0.014154404401779175,0.060609044739976525,0.0171299737393468,False,,1.0,0.27586808800697327,0.7108120918273926,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,30,0.05,0.0017166882753372192,0.05856057838536799,0.0027012095766462897,False,,1.0,0.27366015315055847,0.7125645279884338,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,31,0.05,0.03154030442237854,0.02988252812065184,0.027458460010698817,False,,1.0,0.2716197371482849,0.7141953110694885,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,32,0.05,0.007476687431335449,0.02814278961159289,0.008428585990503638,False,,1.0,0.26976218819618225,0.7158232927322388,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,33,0.05,0.00910535454750061,0.024561373749747872,0.009139061706400109,False,,1.0,0.2680637240409851,0.7172999978065491,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,34,0.05,0.0010719504207372665,0.023073651012964547,0.001234069604271498,False,,1.0,0.26652097702026367,0.7186412811279297,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,35,0.05,0.019606128334999084,0.019581069354899228,0.01745990609936489,False,,1.0,0.2650955319404602,0.7198917865753174,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,36,0.05,0.004664361476898193,0.018598695402033627,0.005307757574558563,False,,1.0,0.2637976109981537,0.721032977104187,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,37,0.05,0.004388466477394104,0.015666766208596528,0.003437849571423993,False,,1.0,0.26261427998542786,0.7220708727836609,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,38,0.05,0.0007099965587258339,0.015350917296018451,0.0008596224225538069,False,,1.0,0.26153913140296936,0.7230139970779419,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,39,0.05,0.012807376682758331,0.012620905821677297,0.01212896954188951,False,,1.0,0.2605462074279785,0.7238996028900146,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,40,0.05,0.003526061773300171,0.011816360463853925,0.0037556746931502985,False,,1.0,0.2596420645713806,0.7247076630592346,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,41,0.05,0.003409057855606079,0.010796767135616392,0.0026724196517123582,False,,1.0,0.2588173747062683,0.7254422903060913,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,42,0.05,0.0005895551294088364,0.010625791095662862,0.0008310326021047738,False,,1.0,0.2580678462982178,0.7261103987693787,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,43,0.05,0.00773683562874794,0.008394063042942435,0.00578264844995618,False,,1.0,0.25737836956977844,0.7267296314239502,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,44,0.05,0.0021564364433288574,0.007791229116264731,0.0021040744558082614,False,,1.0,0.2567508816719055,0.7272945046424866,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,45,0.05,0.0025965869426727295,0.007068865525070578,0.001915405159738984,False,,1.0,0.25617849826812744,0.7278095483779907,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,46,0.05,0.0004270356148481369,0.00698826223379001,0.000417082072222127,False,,1.0,0.25565826892852783,0.7282779216766357,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,47,0.05,0.005954977124929428,0.005389179277699441,0.004349013302735948,False,,1.0,0.255178838968277,0.7287100553512573,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,48,0.05,0.0019126683473587036,0.005041428084950894,0.0018514183528267351,False,,1.0,0.2547423839569092,0.7291048169136047,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,49,0.05,0.001983463764190674,0.004596309910994023,0.0014339961877468384,False,,1.0,0.2543441355228424,0.729465126991272,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,50,0.05,0.0003610197454690933,0.004551876743789762,0.0003281878608199795,False,,1.0,0.2539821267127991,0.7297927141189575,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,51,0.05,0.004221219569444656,0.0035903199459426105,0.0033113445004955225,False,,1.0,0.2536483705043793,0.7300979495048523,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,52,0.05,0.0012269765138626099,0.0033754833857528865,0.0011135315884903201,False,,1.0,0.2533446252346039,0.7303765416145325,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,53,0.05,0.0017498880624771118,0.0032105722348205745,0.0012072929120195079,False,,1.0,0.2530671954154968,0.73063063621521,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,54,0.05,0.0002781953662633896,0.0031835846602916718,0.000253975952431647,False,,1.0,0.2528150677680969,0.7308616638183594,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,55,0.05,0.003853633999824524,0.002623975742608309,0.002707747495164299,False,,1.0,0.2525815963745117,0.7310743927955627,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,56,0.05,0.0010484904050827026,0.002469127532094717,0.0009603038578357477,False,,1.0,0.25236913561820984,0.7312682867050171,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,57,0.05,0.0015439987182617188,0.0023525613360106945,0.0011477364921628893,False,,1.0,0.2521749436855316,0.7314453721046448,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,58,0.05,0.00026615895330905914,0.0023323490750044584,0.0002469315952435749,False,,1.0,0.2519984841346741,0.7316063046455383,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,59,0.05,0.0027509015053510666,0.002020728192292154,0.0020580177273406336,False,,1.0,0.25183504819869995,0.7317553162574768,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,60,0.05,0.0008500739932060242,0.0019390805391594768,0.0008138596275025,False,,1.0,0.2516862750053406,0.7318912744522095,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,61,0.05,0.0012353211641311646,0.001854001428000629,0.0008658854423681061,False,,1.0,0.2515501379966736,0.7320155501365662,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,62,0.05,0.00023445673286914825,0.0018419652478769422,0.0003588171159120226,False,,1.0,0.25142642855644226,0.7321283221244812,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,63,0.05,0.0031323209404945374,0.0016655492363497615,0.0023384786084879733,False,,1.0,0.2513103485107422,0.7322332859039307,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,64,0.05,0.0010181218385696411,0.001609640079550445,0.0009244250202703501,False,,1.0,0.25120455026626587,0.7323291301727295,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,65,0.05,0.0010902881622314453,0.0015538166044279933,0.0009896510936982298,False,,1.0,0.2511076033115387,0.7324168086051941,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,66,0.05,0.0001976294443011284,0.0015436047106049955,0.00020075630361407324,False,,1.0,0.2510194778442383,0.7324965596199036,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,67,0.05,0.002044612541794777,0.001407566771376878,0.0017030428932381702,False,,1.0,0.2509370446205139,0.7325701713562012,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,68,0.05,0.0007869452238082886,0.001380064815748483,0.0007391860387331527,False,,1.0,0.25086188316345215,0.732637345790863,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,69,0.05,0.0010336078703403473,0.0013352973037399352,0.0008017090212427992,False,,1.0,0.25079286098480225,0.7326987385749817,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,70,0.05,0.00017414987087249756,0.0013287944602780044,0.00016307637166752053,False,,1.0,0.25073009729385376,0.7327547073364258,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,71,0.05,0.0020381882786750793,0.0012153291027061641,0.003025817506717146,False,,1.0,0.250670850276947,0.7328068017959595,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,72,0.05,0.0006292238831520081,0.0011891249450854957,0.0005827655047170072,False,,1.0,0.25061675906181335,0.7328543663024902,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,73,0.05,0.0009123682975769043,0.0011496480437926948,0.0009634357486369641,False,,1.0,0.2505669891834259,0.7328978180885315,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,74,0.05,0.0001469743438065052,0.0011421990056987852,0.0002142969294913209,False,,1.0,0.2505216896533966,0.7329373955726624,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,75,0.05,0.001873287372291088,0.0010873481223825365,0.001394015552799426,False,,1.0,0.250478059053421,0.7329749464988708,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,76,0.05,0.0007097572088241577,0.0010785783233586699,0.0011916486805036038,False,,1.0,0.25043803453445435,0.7330093383789062,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,77,0.05,0.0008750893175601959,0.0010560638329479843,0.000724207559314431,False,,1.0,0.2504010498523712,0.7330409288406372,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,78,0.05,0.0001469743438065052,0.0010505961836315691,0.00013461469389182437,False,,1.0,0.2503674030303955,0.733069658279419,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,79,0.05,0.0016565900295972824,0.0009583630017004907,0.005377448708336012,False,,1.0,0.25033506751060486,0.7330968976020813,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,80,0.05,0.0004811324179172516,0.0009248011629097164,0.0008345375313202804,False,,1.0,0.2503054440021515,0.733121931552887,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,81,0.05,0.0007597878575325012,0.0009041448938660324,0.000595638641233642,False,,1.0,0.25027787685394287,0.7331449389457703,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,82,0.05,0.00014113355427980423,0.0009006139007396996,0.00012595523678172993,False,,1.0,0.2502528429031372,0.733165979385376,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,83,0.05,0.0015844665467739105,0.0008718547760508955,0.0011479113745906718,False,,1.0,0.25022801756858826,0.7331861257553101,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,84,0.05,0.000580616295337677,0.0008589592180214822,0.0005444076774908992,False,,1.0,0.2502051889896393,0.7332046627998352,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,85,0.05,0.0007490664720535278,0.000841175380628556,0.000571850612490453,False,,1.0,0.2501838505268097,0.7332219481468201,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,86,0.05,0.00012992974370718002,0.0008384116226807237,0.00011636466623523826,False,,1.0,0.2501643896102905,0.733237624168396,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,87,0.05,0.0015883930027484894,0.0008102994179353118,0.0011518949192537346,False,,1.0,0.2501443326473236,0.7332531809806824,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,88,0.05,0.0004863739013671875,0.0008013712940737605,0.00045931871129149126,False,,1.0,0.25012585520744324,0.7332674860954285,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,89,0.05,0.0007406100630760193,0.0007906364044174552,0.0005727449129111306,False,,1.0,0.2501085102558136,0.7332808375358582,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,90,0.05,0.0001244470477104187,0.0007892284484114498,0.00010229716278166365,False,,1.0,0.2500927150249481,0.7332929372787476,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,91,0.05,0.0013981815427541733,0.0007595343340653926,0.000988567783461633,False,,1.0,0.25007644295692444,0.733305037021637,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,92,0.05,0.00042560696601867676,0.00074177494389005,0.0003259469768151734,False,,1.0,0.2500614821910858,0.7333163022994995,0.0
direct-pixel-oracle,3,r5-f1-807090710dd4c077a97348ba,93,0.05,0.0007104724645614624,0.0007314863905776292,0.0005024200824301675,False,,1.0,0.2500472664833069,0.73332679271698,0.0
