target_index,family,segment_id,optimizer_step,learning_rate,loss,loss_moving_mean_16,gradient_norm_before_clip,gradient_clipped,update_weight_ratio,state_gradient_nonzero_fraction
1,F2,r5-f2-6db739261bbb0fc74169dc1f,44,2.9907455590952825e-05,9.546642303466797,8.544596046209335,0.6767139434814453,False,0.0013190245507090617,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,45,2.990048510514454e-05,9.523555755615234,8.736731678247452,0.2672284245491028,False,0.001299008757675663,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,46,2.9893262863697524e-05,9.755609512329102,8.735429435968399,0.3206292986869812,False,0.001213930700901468,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,47,2.9885789050263383e-05,9.672285079956055,8.693965941667557,0.34174829721450806,False,0.0012100858812449232,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,48,2.987806385489085e-05,10.294032096862793,8.746026366949081,0.26071697473526,False,0.0011234675398315037,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,49,2.9870087474020964e-05,10.336357116699219,8.991561979055405,0.26851123571395874,False,0.001246293188018132,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,50,2.9861860110482048e-05,9.504413604736328,9.187700986862183,0.5389744639396667,False,0.0014664102491588355,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,51,2.9853381973484574e-05,10.272692680358887,9.196783363819122,1.0119519233703613,False,0.001346578086186913,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,52,2.9844653278615835e-05,6.305148601531982,9.186543434858322,0.38771334290504456,False,0.0014356512592169704,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,53,2.9835674247834466e-05,6.591814041137695,9.212054371833801,0.145355224609375,False,0.0013309983132758798,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,54,2.9826445109464805e-05,10.210433959960938,9.449719876050949,0.3470666706562042,False,0.001294553530543305,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,55,2.9816966098191057e-05,9.39826488494873,9.39111116528511,0.3216666281223297,False,0.0012722889180152791,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,56,2.9807237455051384e-05,9.62713623046875,9.388425379991531,0.277053564786911,False,0.0010692389579938127,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,57,2.9797259427431705e-05,10.064366340637207,9.38188311457634,0.176716610789299,False,0.0010968986318952746,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,58,2.978703226905946e-05,9.69094467163086,9.402713865041733,0.35546982288360596,False,0.0012760024210288882,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,59,2.9776556239997145e-05,9.837213516235352,9.414431899785995,0.7454608082771301,False,0.0016155180765449256,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,60,2.9765831606635676e-05,9.755609512329102,9.42749235033989,0.6188308000564575,False,0.001693792286610171,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,61,2.975485864168765e-05,9.627715110778809,9.434002310037613,0.23874618113040924,False,0.0014769078911198409,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,62,2.974363762418038e-05,6.346741676330566,9.220948070287704,0.3096276819705963,False,0.0013098183720131238,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,63,2.973216883944881e-05,9.482240676879883,9.209070295095444,0.6512611508369446,False,0.0013679185583268393,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,64,2.972045257912828e-05,9.629400253295898,9.167530804872513,0.5659254193305969,False,0.0015897333631665841,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,65,2.9708489141147082e-05,6.305150032043457,8.915580362081528,0.33662325143814087,False,0.0016412024297734105,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,66,2.9696278829718878e-05,9.586786270141602,8.920728653669357,0.4144222140312195,False,0.0017838265815100427,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,67,2.9683821955335006e-05,9.461396217346191,8.870022624731064,0.8346512913703918,False,0.0013464811583923026,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,68,2.9671118834756543e-05,10.169042587280273,9.111515998840332,0.4477768540382385,False,0.0011147817132330813,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,69,2.9658169791006273e-05,9.671073913574219,9.303969740867615,0.43787410855293274,False,0.0012024579399920491,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,70,2.964497515336046e-05,9.711380958557129,9.272778928279877,0.4747296869754791,False,0.0011791376273072468,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,71,2.9631535257340486e-05,9.60856819152832,9.285922884941101,0.8816553950309753,False,0.0015043597474375177,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,72,2.9617850444704315e-05,9.587244033813477,9.283429622650146,0.7715519070625305,False,0.0016960055368390973,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,73,2.9603921063437794e-05,10.21101188659668,9.292594969272614,0.34598174691200256,False,0.0015276730375028645,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,74,2.9589747467745818e-05,9.441913604736328,9.277030527591705,0.7159774899482727,False,0.0009951662128548906,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,75,2.9575330018043316e-05,9.523249626159668,9.257407784461975,1.2202744483947754,False,0.0009480069735445643,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,76,2.9560669080946092e-05,9.587736129760742,9.246915698051453,0.3332173228263855,False,0.0009352102574093742,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,77,2.9545765029261487e-05,6.266814708709717,9.036859422922134,0.18543101847171783,False,0.000848947469701468,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,78,2.9530618241978923e-05,10.231264114379883,9.279642075300217,1.0820502042770386,False,0.000728688803338567,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,79,2.9515229104260233e-05,9.525250434875488,9.282330185174942,0.3594484329223633,False,0.0006463603850734809,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,80,2.9499598007429908e-05,9.398914337158203,9.267924815416336,0.572836697101593,False,0.0007576303069895999,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,81,2.948372534896511e-05,6.388333320617676,9.273123770952225,0.4241813123226166,False,0.0007524657759332397,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,82,2.9467611532485588e-05,9.461801528930664,9.265312224626541,0.32990142703056335,False,0.0007669011810221168,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,83,2.945125696774339e-05,6.20637845993042,9.061873614788055,0.41526520252227783,False,0.0008019269900570356,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,84,2.9434662070612482e-05,6.346742153167725,8.822979837656021,0.30468446016311646,False,0.0007534942291320226,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,85,2.9417827263078142e-05,10.377092361450195,8.86710599064827,0.3564927279949188,False,0.000767879777925452,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,86,2.940075297322622e-05,9.627408981323242,8.861857742071152,0.25344017148017883,False,0.0006990429109364516,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,87,2.938343963523229e-05,9.482240676879883,8.853962272405624,0.1782364845275879,False,0.000615561948332924,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,88,2.9365887689350595e-05,10.314865112304688,8.899438589811325,0.5750920176506042,False,0.0007428648108293591,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,89,2.9348097581902822e-05,9.586783409118652,8.860424309968948,0.5664228200912476,False,0.0006100527934459574,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,90,2.933006976526679e-05,9.567479133605957,8.8682721555233,0.6955552697181702,False,0.0006032801298381208,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,91,2.9311804697864947e-05,10.272929191589355,8.915127128362656,0.36369332671165466,False,0.000640399548050065,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,92,2.9293302844152674e-05,9.440971374511719,8.905954331159592,0.24661745131015778,False,0.0006747299438671719,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,93,2.9274564674606523e-05,6.429932117462158,8.91614916920662,0.19397073984146118,False,0.0006514299612102201,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,94,2.9255590665712213e-05,10.273512840270996,8.918789714574814,0.5337512493133545,False,0.000725354742306538,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,95,2.923638129995254e-05,9.669376373291016,8.927797585725784,0.2659817039966583,False,0.000783634552799833,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,96,2.9216937065795103e-05,6.349992752075195,8.737239986658096,0.3573838472366333,False,0.0008037439314058187,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,97,2.919725845767987e-05,9.483587265014648,8.930693358182907,0.3169223964214325,False,0.0008818227250856807,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,98,2.9177345976006628e-05,9.482627868652344,8.931995004415512,1.2129086256027222,False,0.0007733558063746872,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,99,2.9157200127122236e-05,9.337250709533691,9.127674520015717,0.2928384840488434,False,0.000742110275091141,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,100,2.913682142330775e-05,6.308403491973877,9.125278353691101,0.5951179265975952,False,0.0009029000831213852,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,101,2.911621038276542e-05,9.462240219116211,9.068100094795227,0.34162867069244385,False,0.0009886974393717226,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,102,2.909536752960549e-05,10.293766021728516,9.109747409820557,0.707237184047699,False,0.0006878847416975731,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,103,2.9074293393832876e-05,9.399300575256348,9.104563653469086,0.5058069825172424,False,0.0007326642704884308,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,104,2.90529885113337e-05,10.147695541381836,9.094115555286407,0.673565685749054,False,0.0007117314240746415,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,105,2.9031453423861642e-05,9.462745666503906,9.086363196372986,0.37631112337112427,False,0.0006887352264019776,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,106,2.9009688679024187e-05,6.391585826873779,8.887869864702225,1.1041054725646973,False,0.0008024528826696968,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,107,2.8987694830268685e-05,9.357644081115723,8.830664545297623,0.6689702868461609,False,0.0009071123824158425,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,108,2.8965472436868284e-05,9.524290084838867,8.83587196469307,1.0276849269866943,False,0.0010749257162438928,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,109,2.894302206390769e-05,9.294759750366211,9.014923691749573,0.42528024315834045,False,0.0009665623316144071,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,110,2.8920344282268846e-05,6.187778949737549,8.759565323591232,0.3383015990257263,False,0.0009229451010471715,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,111,2.8897439668616345e-05,9.294758796691895,8.736151725053787,0.7218745350837708,False,0.0008481149351845537,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,112,2.8874308805382837e-05,9.46139907836914,8.930614620447159,0.33693209290504456,False,0.0008036752452889336,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,113,2.8850952280754167e-05,10.293523788452148,8.981235653162003,0.348361611366272,False,0.0007749811815680829,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,114,2.8827370688654434e-05,6.414329528808594,8.789467006921768,0.631314754486084,False,0.0006834427555617653,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,115,2.880356462873091e-05,10.022940635681152,8.832322627305984,0.347068190574646,False,0.0005777341802065864,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,116,2.8779534706338766e-05,9.462242126464844,9.02943754196167,0.7181253433227539,False,0.0006300711543666731,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,117,2.875528153252567e-05,9.358078002929688,9.022927403450012,0.7584331631660461,False,0.0007786320945902297,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,118,2.8730805724016292e-05,10.12686538696289,9.01249611377716,0.20267288386821747,False,0.0006998997185006358,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,119,2.8706107903196563e-05,6.410656929016113,8.825705885887146,0.7016955018043518,False,0.0006044193912600321,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,120,2.868118869809791e-05,9.212276458740234,8.767242193222046,0.4872065484523773,False,0.000684200827221077,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,121,2.8656048742381237e-05,9.37773323059082,8.761928915977478,0.7461894750595093,False,0.0008838750581315376,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,122,2.863068867532084e-05,9.461410522460938,8.953792959451675,0.588694155216217,False,0.0008968493673561264,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,123,2.8605109141788138e-05,10.189873695373535,9.005807310342789,0.45220309495925903,False,0.0008491777931533029,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,124,2.857931079223527e-05,9.441404342651367,9.00062695145607,0.3985215425491333,False,0.0009148602304075847,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,125,2.8553294282678578e-05,6.4106597900390625,8.820370703935623,0.5957370400428772,False,0.0008272918878891657,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,126,2.8527060274681913e-05,10.14748477935791,9.067852318286896,0.7173280119895935,False,0.0007622526781680074,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,127,2.8500609435339794e-05,9.441913604736328,9.077049493789673,1.0243281126022339,False,0.000763049286818369,1.0
1,F2,r5-f2-6db739261bbb0fc74169dc1f,128,2.847394243726047e-05,9.337757110595703,9.069321870803833,0.3582760691642761,False,0.0007917632864393773,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,1,1e-05,13.781255722045898,13.781255722045898,1.4615017175674438,False,0.0003621923287525021,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,2,1.1333333333333334e-05,13.125003814697266,13.453129768371582,2.6861438751220703,False,0.0005904207629027929,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,3,1.2666666666666667e-05,15.593753814697266,14.16667111714681,1.2892982959747314,False,0.0006596900474395229,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,4,1.4000000000000001e-05,13.87500286102295,14.093754053115845,1.2635891437530518,False,0.000741956956674364,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,5,1.5333333333333334e-05,13.187503814697266,13.91250400543213,3.430001735687256,False,0.0007543958142902259,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,6,1.6666666666666667e-05,14.218754768371582,13.963545799255371,2.2243881225585938,False,0.0008298651537705541,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,7,1.8e-05,14.958337783813477,14.10565893990653,3.613572120666504,False,0.0008590144743177566,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,8,1.9333333333333333e-05,13.979171752929688,14.089848041534424,1.8038595914840698,False,0.0009721736542345766,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,9,2.0666666666666666e-05,15.479168891906738,14.244217024909126,0.8065847754478455,False,0.0009169461227028615,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,10,2.2e-05,14.031254768371582,14.222920799255371,4.035347938537598,False,0.0010364326798453696,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,11,2.3333333333333332e-05,13.375003814697266,14.145837437022816,3.4350249767303467,False,0.0011007546198162589,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,12,2.4666666666666665e-05,14.093753814697266,14.141497135162354,1.3227593898773193,False,0.0012007355019270673,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,13,2.6000000000000002e-05,13.458335876464844,14.0889462691087,4.6978759765625,False,0.0010882707241851239,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,14,2.733333333333333e-05,14.062505722045898,14.087057658604213,1.8255410194396973,False,0.0012048877770545353,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,15,2.8666666666666668e-05,15.125004768371582,14.156254132588705,1.1417362689971924,False,0.001286835866911825,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,16,2.9999999999999997e-05,15.37500286102295,14.232425928115845,1.1991277933120728,False,0.0013807755405266936,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,17,2.9999999999999997e-05,13.979171752929688,14.244795680046082,2.59533953666687,False,0.0015094411758126006,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,18,2.9999872856917585e-05,15.572920799255371,14.397790491580963,0.66266930103302,False,0.0014771401380025205,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,19,2.999949143090342e-05,13.875005722045898,14.290368735790253,2.1196370124816895,False,0.0015979284838818953,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,20,2.9998855731656623e-05,13.145837783813477,14.24479591846466,1.535984992980957,False,0.0016198293580709053,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,21,2.999796577534217e-05,14.229170799255371,14.309900104999542,1.8538753986358643,False,0.0017035062668413405,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,22,2.99968215845904e-05,13.906255722045898,14.290368914604187,2.337183952331543,False,0.0017670136010140595,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,23,2.9995423188496514e-05,13.614588737487793,14.206384599208832,3.8880603313446045,False,0.0018423077250033482,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,24,2.9993770622619783e-05,15.31250286102295,14.28971779346466,1.206236720085144,False,0.0018281370664450752,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,25,2.9991863928982672e-05,13.979169845581055,14.195967853069305,4.181469917297363,False,0.0019346772700556414,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,26,2.998970315606976e-05,14.104168891906738,14.200524985790253,1.6091700792312622,False,0.0018934131427874687,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,27,2.998728835882651e-05,14.052088737487793,14.24284279346466,2.061127185821533,False,0.0019299873808659238,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,28,2.9984619598657892e-05,14.343755722045898,14.25846791267395,2.3255650997161865,False,0.0019902912031759014,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,29,2.9981696943426767e-05,13.65625286102295,14.270837724208832,3.4276041984558105,False,0.002086996681245192,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,30,2.997852046745222e-05,15.18750286102295,14.341150045394897,1.3934780359268188,False,0.002050376506510907,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,31,2.9975090251507633e-05,14.093751907348633,14.276696741580963,0.7481359243392944,False,0.0019562670931958025,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,32,2.9971406382818667e-05,14.250003814697266,14.206384301185608,1.633610486984253,False,0.001976395573582169,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,33,2.9967468955060995e-05,14.072921752929688,14.212243676185608,1.3529560565948486,False,0.001959646469787512,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,34,2.996327806835797e-05,13.906255722045898,14.108077108860016,1.0207388401031494,False,0.0018708848425953348,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,35,2.9958833829278017e-05,14.677087783813477,14.15820723772049,0.8841758966445923,False,0.0017372486499992392,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,36,2.995413635083201e-05,13.572919845581055,14.184899866580963,0.9975950717926025,False,0.0017138230451638758,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,37,2.9949185752470325e-05,13.750005722045898,14.154952049255371,1.6864620447158813,False,0.0017476224980953422,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,38,2.9943982160079822e-05,14.697921752929688,14.204431176185608,1.166404366493225,False,0.0016582718459053124,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,39,2.993852570598065e-05,12.937504768371582,14.162113428115845,1.1957956552505493,False,0.001672725523072812,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,40,2.9932816528922903e-05,13.406253814697266,14.04297286272049,0.6609773635864258,False,0.0016348189034681591,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,41,2.992685477408305e-05,13.156256675720215,13.991540789604187,1.53263258934021,False,0.0016928313067048656,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,42,2.9920640593060258e-05,12.375006675720215,13.88346815109253,1.328760027885437,False,0.0015654388631047842,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,43,2.9914174143872566e-05,13.062503814697266,13.821619093418121,1.0566563606262207,False,0.0014031556702928578,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,44,2.9907455590952825e-05,13.062507629394531,13.741541087627411,1.0997555255889893,False,0.001311020925920738,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,45,2.990048510514454e-05,12.166675567626953,13.648442506790161,1.1175974607467651,False,0.0013277199124696608,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,46,2.9893262863697524e-05,13.885428428649902,13.567062854766846,1.034062147140503,False,0.0013410749281503502,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,47,2.9885789050263383e-05,12.125007629394531,13.444016337394714,0.9894652962684631,False,0.001362671358795622,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,48,2.987806385489085e-05,14.218757629394531,13.442063450813293,1.4773058891296387,False,0.0014595419978307297,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,49,2.9870087474020964e-05,12.35417366027832,13.334641695022583,1.1491433382034302,False,0.0014089249517529629,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,50,2.9861860110482048e-05,12.989592552185059,13.27735024690628,0.7103983163833618,False,0.0014019258775794358,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,51,2.9853381973484574e-05,12.875003814697266,13.164719998836517,0.7430897951126099,False,0.0012909598534799104,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,52,2.9844653278615835e-05,12.739592552185059,13.112637042999268,4.82434606552124,False,0.001557561458853137,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,53,2.9835674247834466e-05,14.062507629394531,13.132168412208557,0.8791590929031372,False,0.0014857708220873157,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,54,2.9826445109464805e-05,13.000003814697266,13.02604854106903,0.6295702457427979,False,0.0014309899346308121,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,55,2.9816966098191057e-05,12.250007629394531,12.983079969882965,1.430404782295227,False,0.0014601357131430622,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,56,2.9807237455051384e-05,14.20833969116211,13.033210337162018,1.113324522972107,False,0.0013407606352024847,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,57,2.9797259427431705e-05,12.854170799255371,13.014329969882965,0.7003023028373718,False,0.0012242264796608053,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,58,2.978703226905946e-05,12.35417366027832,13.013027906417847,3.8651299476623535,False,0.0015019382597970192,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,59,2.9776556239997145e-05,12.041675567626953,12.949226140975952,1.264310598373413,False,0.0013611130208617767,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,60,2.9765831606635676e-05,13.864593505859375,12.999356508255005,0.9693088531494141,False,0.0013444872803170232,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,61,2.975485864168765e-05,12.270841598510742,13.005866885185242,1.931697964668274,False,0.001250391032034354,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,62,2.974363762418038e-05,12.854170799255371,12.941413283348083,0.7689164876937866,False,0.00106519510432279,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,63,2.973216883944881e-05,12.687511444091797,12.976569771766663,1.4077709913253784,False,0.0011095809527936994,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,64,2.972045257912828e-05,13.718759536743164,12.945319890975952,15.5572509765625,True,0.0016695160018740962,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,65,2.9708489141147082e-05,12.604171752929688,12.960944771766663,0.5084713101387024,False,0.0015290423018212945,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,66,2.9696278829718878e-05,11.979175567626953,12.897793710231781,0.6416401863098145,False,0.0014136342901340767,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,67,2.9683821955335006e-05,13.885425567626953,12.960945069789886,2.091583013534546,False,0.0012892538853659966,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,68,2.9671118834756543e-05,13.437519073486328,13.004565477371216,1.4005783796310425,False,0.001076781774871509,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,69,2.9658169791006273e-05,11.770844459533691,12.861336529254913,1.860006332397461,False,0.0011286677121642062,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,70,2.964497515336046e-05,13.56251335144043,12.896493375301361,5.6689677238464355,False,0.0006089329270782316,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,71,2.9631535257340486e-05,12.770837783813477,12.929045259952545,2.118342638015747,False,0.000665586561362213,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,72,2.9617850444704315e-05,13.68751335144043,12.89649361371994,1.6367568969726562,False,0.0005914135201552006,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,73,2.9603921063437794e-05,11.91667652130127,12.837900221347809,2.796077013015747,False,0.0005075899064946377,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,74,2.9589747467745818e-05,12.604171752929688,12.85352510213852,2.882617712020874,False,0.0005545722869553772,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,75,2.9575330018043316e-05,11.958343505859375,12.848316848278046,1.0746564865112305,False,0.0005082106865389404,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,76,2.9560669080946092e-05,12.822925567626953,12.78321260213852,2.8010780811309814,False,0.00048200908872184946,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,77,2.9545765029261487e-05,12.437511444091797,12.793629467487335,1.3009464740753174,False,0.0004975077360650397,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,78,2.9530618241978923e-05,12.406261444091797,12.765635132789612,2.0150680541992188,False,0.0005507158132065791,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,79,2.9515229104260233e-05,12.479177474975586,12.752614259719849,2.1855924129486084,False,0.0006413383992294845,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,80,2.9499598007429908e-05,12.312512397766113,12.664723813533783,6.670365333557129,False,0.0004895523835848735,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,81,2.948372534896511e-05,13.750011444091797,12.736338794231415,1.0051040649414062,False,0.0005139816049785387,1.0
